taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus
3810	7ddf754f-d193-4cc9-b351-99906754a03b	567			Thermoplasmataceae		Thermoplasmataceae	Thermoplasmataceae			family			accepted			Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Thermoplasmataceae	
4573340	7ddf754f-d193-4cc9-b351-99906754a03b	567			Thermogymnomonas Itoh et al., 2007	Itoh et al., 2007	Thermogymnomonas	Thermogymnomonas			genus		Int. J. Syst. Evol. Microbiol. 57::2561	accepted			Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales		Thermogymnomonas
6453387	2d59e5db-57ad-41ff-97d6-11f5fb264527	6453386			Nitrosopumilus Könneke, Bernhard, de la Torre, Walker, Waterbury & Stahl, 2005	Könneke, Bernhard, de la Torre, Walker, Waterbury & Stahl, 2005	Nitrosopumilus	Nitrosopumilus			genus		Könneke, M.; Bernhard, A. E.; de la Torre, J. R.; Walker, C. B.; Waterbury, J. B.; Stahl, D. A. (2005). Isolation of an autotrophic ammonia‐oxidizing marine archaeon. <em>Nature.</em> 437: 543–546.	accepted			Archaea				Nitrosopumilaceae	Nitrosopumilus
9601219	52a423d2-0486-4e77-bcee-6350d708d6ff	1000407			Methanomicrobium antiquum Mochimaru et al., 2016	Mochimaru et al., 2016	Methanomicrobium antiquum	Methanomicrobium	antiquum		species		Int. J. Syst. Evol. Microbiol. 66::4876	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanomicrobium
8967524	52a423d2-0486-4e77-bcee-6350d708d6ff	9080621			Haloparvum sedimenti Chen et al., 2016	Chen et al., 2016	Haloparvum sedimenti	Haloparvum	sedimenti		species		Int. J. Syst. Evol. Microbiol. 66::2333	accepted			Archaea	Euryarchaeota	Halobacteria		Haloferacaceae	Haloparvum
1000176	7ddf754f-d193-4cc9-b351-99906754a03b	1000173			Natrinema altunense Xu et al., 2005	Xu et al., 2005	Natrinema altunense	Natrinema	altunense		species		Int. J. Syst. Evol. Microbiol. 55::1313	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema
9109438	52a423d2-0486-4e77-bcee-6350d708d6ff	8939873			Cuniculiplasma divulgatum Golyshina et al., 2016	Golyshina et al., 2016	Cuniculiplasma divulgatum	Cuniculiplasma	divulgatum		species		Int. J. Syst. Evol. Microbiol. 66::338	accepted			Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Cuniculiplasmataceae	Cuniculiplasma
1000174	7ddf754f-d193-4cc9-b351-99906754a03b	1000173			Natrinema pallidum McGenity et al., 1998	McGenity et al., 1998	Natrinema pallidum	Natrinema	pallidum		species		Int. J. Syst. Bacteriol. 48::1194	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema
7349576	7ddf754f-d193-4cc9-b351-99906754a03b	1000173			Natrinema ejinorense Castillo et al., 2006	Castillo et al., 2006	Natrinema ejinorense	Natrinema	ejinorense		species		Int. J. Syst. Evol. Microbiol. 56::2685	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema
1000021	7ddf754f-d193-4cc9-b351-99906754a03b	1000020			Sulfophobococcus zilligii Hensel et al., 1997	Hensel et al., 1997	Sulfophobococcus zilligii	Sulfophobococcus	zilligii		species		Int. J. Syst. Bacteriol. 47::915	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Sulfophobococcus
9355755	52a423d2-0486-4e77-bcee-6350d708d6ff	9449152			Sulfodiicoccus acidiphilus Sakai & Kurosawa, 2017	Sakai & Kurosawa, 2017	Sulfodiicoccus acidiphilus	Sulfodiicoccus	acidiphilus		species		Int. J. Syst. Evol. Microbiol. 67::1883	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfodiicoccus
1000071	7ddf754f-d193-4cc9-b351-99906754a03b	1000070			Caldivirga maquilingensis Itoh et al., 1999	Itoh et al., 1999	Caldivirga maquilingensis	Caldivirga	maquilingensis		species		Int. J. Syst. Bacteriol. 49::1162	accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Caldivirga
1000177	7ddf754f-d193-4cc9-b351-99906754a03b	1000173			Natrinema versiforme Xin et al., 2000	Xin et al., 2000	Natrinema versiforme	Natrinema	versiforme		species		Int. J. Syst. Evol. Microbiol. 50::1302	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema
1000019	7ddf754f-d193-4cc9-b351-99906754a03b	1000018			Stetteria hydrogenophila Jochimsen et al., 1998	Jochimsen et al., 1998	Stetteria hydrogenophila	Stetteria	hydrogenophila		species		Int. J. Syst. Bacteriol. 48::328	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Stetteria
9387036	52a423d2-0486-4e77-bcee-6350d708d6ff	1000173			Natrinema soli Rasooli et al., 2017	Rasooli et al., 2017	Natrinema soli	Natrinema	soli		species		Int. J. Syst. Evol. Microbiol. 67::2146	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema
8102570	52a423d2-0486-4e77-bcee-6350d708d6ff	1000173			Natrinema salaciae Albuquerque et al., 2012	Albuquerque et al., 2012	Natrinema salaciae	Natrinema	salaciae		species		Int. J. Syst. Evol. Microbiol. 62::2550	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema
1000017	7ddf754f-d193-4cc9-b351-99906754a03b	1000016			Thermosphaera aggregans Huber et al., 1998	Huber et al., 1998	Thermosphaera aggregans	Thermosphaera	aggregans		species		Int. J. Syst. Bacteriol. 48::36	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Thermosphaera
9378524	52a423d2-0486-4e77-bcee-6350d708d6ff	9080621			Haloparvum alkalitolerans Kondo et al., 2016	Kondo et al., 2016	Haloparvum alkalitolerans	Haloparvum	alkalitolerans		species		Int. J. Syst. Evol. Microbiol. 66::5318	accepted			Archaea	Euryarchaeota	Halobacteria		Haloferacaceae	Haloparvum
7844592	7ddf754f-d193-4cc9-b351-99906754a03b	1000173			Natrinema gari Tapingkae et al., 2008	Tapingkae et al., 2008	Natrinema gari	Natrinema	gari		species		Int. J. Syst. Evol. Microbiol. 58::2382	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema
1000175	7ddf754f-d193-4cc9-b351-99906754a03b	1000173			Natrinema pellirubrum McGenity et al., 1998	McGenity et al., 1998	Natrinema pellirubrum	Natrinema	pellirubrum		species		Int. J. Syst. Bacteriol. 48::1194	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema
1000272	7ddf754f-d193-4cc9-b351-99906754a03b	1000270	1000271		Halobacterium pharaonis Soliman & Trüper, 1983	Soliman & Trüper, 1983	Halobacterium pharaonis	Halobacterium	pharaonis		species		Int. J. Syst. Bacteriol. 33::438	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natronomonas
7985358	52a423d2-0486-4e77-bcee-6350d708d6ff	1000279	1000290		Thermus profundus Kobayashi et al., 1995	Kobayashi et al., 1995	Thermus profundus	Thermus	profundus		species		Int. J. Syst. Bacteriol. 45::197	synonym			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus
1000117	7ddf754f-d193-4cc9-b351-99906754a03b	1000107	7478081		Methanobacterium arbophilicum Zeikus & Henning, 1975	Zeikus & Henning, 1975	Methanobacterium arbophilicum	Methanobacterium	arbophilicum		species		Int. J. Syst. Bacteriol. 30::317	synonym			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter
7452218	7ddf754f-d193-4cc9-b351-99906754a03b	1000350	1000355		Methanohalophilus oregonensis Liu et al., 1990	Liu et al., 1990	Methanohalophilus oregonensis	Methanohalophilus	oregonensis		species		Int. J. Syst. Bacteriol. 40::115	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanolobus
7694355	52a423d2-0486-4e77-bcee-6350d708d6ff	1000350	1000355		Methanohalophilus oregonense Liu et al., 1990	Liu et al., 1990	Methanohalophilus oregonense	Methanohalophilus	oregonense		species		Int. J. Syst. Bacteriol. 40::115	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanolobus
7495061	52a423d2-0486-4e77-bcee-6350d708d6ff	1000403	1000405	1000405	Methanolacinia petrolearia (Ollivier et al., 1998) Göker et al., 2015	Göker et al., 2015 (Ollivier et al., 1998)	Methanolacinia petrolearia	Methanolacinia	petrolearia		species		Int. J. Syst. Evol. Microbiol. 65::2	homotypic synonym		Originally found in sources as accepted taxon within Methanolacinia Zellner et al., 1990	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoplanus
7636309	52a423d2-0486-4e77-bcee-6350d708d6ff	1000066	1000067	1000067	Pyrobaculum neutrophilum (Stetter & Zillig, 1989) Chan et al., 2013	Chan et al., 2013 (Stetter & Zillig, 1989)	Pyrobaculum neutrophilum	Pyrobaculum	neutrophilum		species		Int. J. Syst. Evol. Microbiol. 63::753	homotypic synonym		Originally found in sources as accepted taxon within Pyrobaculum Huber et al., 1988	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Thermoproteus
1000273	7ddf754f-d193-4cc9-b351-99906754a03b	1000270	1000271	1000272	Natronobacterium pharaonis (Soliman & Trüper, 1983) Tindall et al., 1984	Tindall et al., 1984 (Soliman & Trüper, 1983)	Natronobacterium pharaonis	Natronobacterium	pharaonis		species		Int. J. Syst. Bacteriol. 34::355	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natronomonas
1000388	7ddf754f-d193-4cc9-b351-99906754a03b	1000387		1000389	Methanolacinia paynteri (Rivard et al., 1984) Zellner et al., 1990	Zellner et al., 1990 (Rivard et al., 1984)	Methanolacinia paynteri	Methanolacinia	paynteri		species		Int. J. Syst. Bacteriol. 40::470	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanolacinia
1000408	7ddf754f-d193-4cc9-b351-99906754a03b	1000407		1000409	Methanomicrobium mobile (Paynter & Hungate, 1968) Balch & Wolfe, 1981	Balch & Wolfe, 1981 (Paynter & Hungate, 1968)	Methanomicrobium mobile	Methanomicrobium	mobile		species		Int. J. Syst. Bacteriol. 31::216	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanomicrobium
567	7ddf754f-d193-4cc9-b351-99906754a03b	295			Thermoplasmatales		Thermoplasmatales	Thermoplasmatales			order			accepted			Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales		
8340365	7ddf754f-d193-4cc9-b351-99906754a03b	7678289			Fervidicoccaceae		Fervidicoccaceae	Fervidicoccaceae			family		Perevalova, A. A.; Bidzhieva, S. K.; Kublanov, I. V.; Hinrichs, K.-U.; Liu, X. L.; Mardanov, A. V.; Lebedinsky, A. V.; Bonch-Osmolovskaya, E. A. (2009). Fervidicoccus fontis gen. nov., sp. nov., an anaerobic, thermophilic crenarchaeote from terrestrial hot springs, and proposal of Fervidicoccaceae fam. nov. and Fervidicoccales ord. nov. <em>International Journal of Systematic and Evolutionary Microbiology.</em> 60(9): 2082-2088.	accepted			Archaea	Crenarchaeota	Thermoprotei	Fervidicoccales	Fervidicoccaceae	
7785	7ddf754f-d193-4cc9-b351-99906754a03b	8016360			Caldisphaeraceae		Caldisphaeraceae	Caldisphaeraceae			family			accepted			Archaea	Crenarchaeota	Thermoprotei	Acidilobales	Caldisphaeraceae	
5900544	7ddf754f-d193-4cc9-b351-99906754a03b	8016360			Acidilobaceae		Acidilobaceae	Acidilobaceae			family			accepted			Archaea	Crenarchaeota	Thermoprotei	Acidilobales	Acidilobaceae	
8811474	52a423d2-0486-4e77-bcee-6350d708d6ff	3802			Halanaeroarchaeum Sorokin et al., 2016	Sorokin et al., 2016	Halanaeroarchaeum	Halanaeroarchaeum			genus		Int. J. Syst. Evol. Microbiol. 66::2380	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halanaeroarchaeum
1000171	7ddf754f-d193-4cc9-b351-99906754a03b	3802			Halosimplex Vreeland et al., 2003	Vreeland et al., 2003	Halosimplex	Halosimplex			genus		Int. J. Syst. Evol. Microbiol. 53::936	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halosimplex
1000178	7ddf754f-d193-4cc9-b351-99906754a03b	3802			Natronorubrum Xu et al., 1999	Xu et al., 1999	Natronorubrum	Natronorubrum			genus		Int. J. Syst. Bacteriol. 49::265	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natronorubrum
1000165	7ddf754f-d193-4cc9-b351-99906754a03b	3802			Halococcus Schoop, 1935	Schoop, 1935	Halococcus	Halococcus			genus		Schoop, G. 1935. Halococcus litoralis, ein obligat halophiler Farbstofflbildner. Deut. Tierarzl. Wochenschr. 43:817-820.	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halococcus
5901082	7ddf754f-d193-4cc9-b351-99906754a03b	3802			Halopelagius Cui et al., 2010	Cui et al., 2010	Halopelagius	Halopelagius			genus		Int. J. Syst. Evol. Microbiol. 60::2092	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halopelagius
7590503	52a423d2-0486-4e77-bcee-6350d708d6ff	3802			Salinirubrum Cui & Qiu, 2014	Cui & Qiu, 2014	Salinirubrum	Salinirubrum			genus		Int. J. Syst. Evol. Microbiol. 64::1456	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Salinirubrum
1000364	7ddf754f-d193-4cc9-b351-99906754a03b	1000362	7641274		Methanothrix thermophila Kamagata et al., 1992	Kamagata et al., 1992	Methanothrix thermophila	Methanothrix	thermophila		species		Int. J. Syst. Bacteriol. 42::465	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosaetaceae	Methanothrix
4896435	7ddf754f-d193-4cc9-b351-99906754a03b	3802			Haloquadratum Burns et al., 2007	Burns et al., 2007	Haloquadratum	Haloquadratum			genus		Int. J. Syst. Evol. Microbiol. 57::391	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloquadratum
4896437	7ddf754f-d193-4cc9-b351-99906754a03b	3802			Haloplanus Bardavid et al., 2007	Bardavid et al., 2007	Haloplanus	Haloplanus			genus		Int. J. Syst. Evol. Microbiol. 57::783	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloplanus
9146680	52a423d2-0486-4e77-bcee-6350d708d6ff	3802			Halosiccatus Mehrshad et al., 2016	Mehrshad et al., 2016	Halosiccatus	Halosiccatus			genus		Int. J. Syst. Evol. Microbiol. 66::729	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halosiccatus
7882429	7ddf754f-d193-4cc9-b351-99906754a03b	3802			Halovenus Makhdoumi-Kakhki et al., 2012	Makhdoumi-Kakhki et al., 2012	Halovenus	Halovenus			genus		Int. J. Syst. Evol. Microbiol. 62::1334	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halovenus
8108381	7ddf754f-d193-4cc9-b351-99906754a03b	3802			Halobellus Cui et al., 2011	Cui et al., 2011	Halobellus	Halobellus			genus		Int. J. Syst. Evol. Microbiol. 61::2687	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobellus
1000240	7ddf754f-d193-4cc9-b351-99906754a03b	3802			Halobiforma Hezayen et al., 2002	Hezayen et al., 2002	Halobiforma	Halobiforma			genus		Int. J. Syst. Evol. Microbiol. 52::2278	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobiforma
1000274	7ddf754f-d193-4cc9-b351-99906754a03b	3802			Natronolimnobius Itoh et al., 2005	Itoh et al., 2005	Natronolimnobius	Natronolimnobius			genus		Int. J. Syst. Evol. Microbiol. 55::1744	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natronolimnobius
9481334	52a423d2-0486-4e77-bcee-6350d708d6ff	3802			Halobium Mori et al., 2016	Mori et al., 2016	Halobium	Halobium			genus		Int. J. Syst. Evol. Microbiol. 66::3803	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobium
1000255	7ddf754f-d193-4cc9-b351-99906754a03b	3802			Haloterrigena Ventosa et al., 1999	Ventosa et al., 1999	Haloterrigena	Haloterrigena			genus		Int. J. Syst. Bacteriol. 49::135	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloterrigena
8368383	7ddf754f-d193-4cc9-b351-99906754a03b	3802			Halorientalis Cui et al., 2011	Cui et al., 2011	Halorientalis	Halorientalis			genus		Int. J. Syst. Evol. Microbiol. 61::2687	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorientalis
8334379	7ddf754f-d193-4cc9-b351-99906754a03b	3802			Natronoarchaeum Shimane et al., 2010	Shimane et al., 2010	Natronoarchaeum	Natronoarchaeum			genus		Int. J. Syst. Evol. Microbiol. 60::2532	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natronoarchaeum
4896416	0938172b-2086-439c-a1dd-c21cb0109ed5	7786	1000032		Igneococcus		Igneococcus	Igneococcus			genus			synonym			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus
1000033	7ddf754f-d193-4cc9-b351-99906754a03b	1000032			Ignicoccus pacificus Huber & Stetter, 2000	Huber & Stetter, 2000	Ignicoccus pacificus	Ignicoccus	pacificus		species		Int. J. Syst. Evol. Microbiol. 50::2099	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus
1000182	7ddf754f-d193-4cc9-b351-99906754a03b	3802			Halobacterium Elazari-Volcani, 1957	Elazari-Volcani, 1957	Halobacterium	Halobacterium			genus		Int. J. Syst. Bacteriol. 30::306	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium
3268770	0938172b-2086-439c-a1dd-c21cb0109ed5	3802	1000182		Bacterium		Bacterium	Bacterium			genus			synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium
9786760	0938172b-2086-439c-a1dd-c21cb0109ed5	3802	1000182		Halobacter Anderson, 1954	Anderson, 1954	Halobacter	Halobacter			genus		Anderson, H. (1954). The reddening of salted hides and fish. <em>Applied Microbiology.</em> 2(2): 64–69.	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium
7357253	52a423d2-0486-4e77-bcee-6350d708d6ff	1000182			Halobacterium salinarum (Harrison & Kennedy, 1922) Elazari-Volcani, 1957	Elazari-Volcani, 1957 (Harrison & Kennedy, 1922)	Halobacterium salinarum	Halobacterium	salinarum		species		Int. J. Syst. Bacteriol. 30::307	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium
1000173	7ddf754f-d193-4cc9-b351-99906754a03b	3802			Natrinema McGenity et al., 1998	McGenity et al., 1998	Natrinema	Natrinema			genus		Int. J. Syst. Bacteriol. 48::1194	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema
1000237	7ddf754f-d193-4cc9-b351-99906754a03b	3802			Natronococcus Tindall et al., 1984	Tindall et al., 1984	Natronococcus	Natronococcus			genus		Int. J. Syst. Bacteriol. 34::355	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natronococcus
7992883	7ddf754f-d193-4cc9-b351-99906754a03b	7510781			Fervidicoccus fontis Perevalova et al., 2010	Perevalova et al., 2010	Fervidicoccus fontis	Fervidicoccus	fontis		species		Int. J. Syst. Evol. Microbiol. 60::2086	accepted			Archaea	Crenarchaeota	Thermoprotei	Fervidicoccales	Fervidicoccaceae	Fervidicoccus
8079539	7ddf754f-d193-4cc9-b351-99906754a03b	1000182			Halobacterium jilantaiense Yang et al., 2006	Yang et al., 2006	Halobacterium jilantaiense	Halobacterium	jilantaiense		species		Int. J. Syst. Evol. Microbiol. 56::2355	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium
7593363	52a423d2-0486-4e77-bcee-6350d708d6ff	1000237			Natronococcus roseus Corral et al., 2013	Corral et al., 2013	Natronococcus roseus	Natronococcus	roseus		species		Int. J. Syst. Evol. Microbiol. 63::107	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natronococcus
7508251	52a423d2-0486-4e77-bcee-6350d708d6ff	1000182			Halobacterium rubrum Han & Cui, 2015	Han & Cui, 2015	Halobacterium rubrum	Halobacterium	rubrum		species		Int. J. Syst. Evol. Microbiol. 65::742	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium
5900523	7ddf754f-d193-4cc9-b351-99906754a03b	1000032			Ignicoccus hospitalis Paper et al., 2007	Paper et al., 2007	Ignicoccus hospitalis	Ignicoccus	hospitalis		species		Int. J. Syst. Evol. Microbiol. 57::807	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus
5900469	2d59e5db-57ad-41ff-97d6-11f5fb264527	4896415			Cenarchaeum symbiosum W.u.Preston, Molinski & De Long, 1996	W.u.Preston, Molinski & De Long, 1996	Cenarchaeum symbiosum	Cenarchaeum	symbiosum		species		Preston, C.M., Wu, K.Y., Molinski, T.F., and De Long, E.F. "A psychrophilic crenarchaeon inhabits a marine sponge: Cenarchaeum symbiosum gen. nov., sp. nov." Proc. Natl. Acad. Sci. USA (1996) 93:6241-6246.	accepted			Archaea	Crenarchaeota	Thermoprotei		Cenarchaeaceae	Cenarchaeum
