taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus	nomenclaturalCode	tempAuthor
7506940	7ddf754f-d193-4cc9-b351-99906754a03b	7996923			Methanosphaerula palustris	x	Methanosphaerula palustris	Methanosphaerula	palustris		species		Int. J. Syst. Evol. Microbiol. 59::934	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanosphaerula		Cadillo-Quiroz et al., 2009
5900967	7ddf754f-d193-4cc9-b351-99906754a03b	4896436			Haladaptatus litoreus	x	Haladaptatus litoreus	Haladaptatus	litoreus		species		Int. J. Syst. Evol. Microbiol. 60::1088	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haladaptatus		Cui et al., 2010
1000205	7ddf754f-d193-4cc9-b351-99906754a03b	1000195	1000204		Halobacterium mediterranei	x	Halobacterium mediterranei	Halobacterium	mediterranei		species		Int. J. Syst. Bacteriol. 33::896	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax		Rodriguez-Valera et al., 1983
1000359	7ddf754f-d193-4cc9-b351-99906754a03b	1000357	1000358		Methanohalophilus zhilinae	x	Methanohalophilus zhilinae	Methanohalophilus	zhilinae		species		Int. J. Syst. Bacteriol. 38::139	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosalsum		Mathrani et al., 1988
8009437	52a423d2-0486-4e77-bcee-6350d708d6ff	1000390	8258716	7742446	Methanoculleus thermophilicus	x	Methanoculleus thermophilicus	Methanoculleus	thermophilicus		species		Int. J. Syst. Bacteriol. 40::121	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus		Maestrojuán et al., 1990 (Rivard & Smith, 1982)
1000161	7ddf754f-d193-4cc9-b351-99906754a03b	1000153		1000162	Methanocaldococcus vulcanius	x	Methanocaldococcus vulcanius	Methanocaldococcus	vulcanius		species		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus		Whitman, 2002 (Jeanthon et al., 1999)
1000159	7ddf754f-d193-4cc9-b351-99906754a03b	1000153		1000160	Methanocaldococcus jannaschii	x	Methanocaldococcus jannaschii	Methanocaldococcus	jannaschii		species		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus		Whitman, 2002 (Jones et al., 1984)
1000157	7ddf754f-d193-4cc9-b351-99906754a03b	1000153		1000158	Methanocaldococcus infernus	x	Methanocaldococcus infernus	Methanocaldococcus	infernus		species		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus		Whitman, 2002 (Jeanthon et al., 1998)
292	7ddf754f-d193-4cc9-b351-99906754a03b	79			Thermoprotei	x	Thermoprotei	Thermoprotei			class			accepted			Archaea	Crenarchaeota	Thermoprotei					
3798	7ddf754f-d193-4cc9-b351-99906754a03b	1191			Thermoproteaceae	x	Thermoproteaceae	Thermoproteaceae			family			accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae			
3800	7ddf754f-d193-4cc9-b351-99906754a03b	1191			Thermofilaceae	x	Thermofilaceae	Thermofilaceae			family			accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermofilaceae			
1000367	7ddf754f-d193-4cc9-b351-99906754a03b	1000362	1000363		Methanothrix concilii	x	Methanothrix concilii	Methanothrix	concilii		species		Int. J. Syst. Bacteriol. 35::223	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosaetaceae	Methanothrix		Patel, 1985
1000366	7ddf754f-d193-4cc9-b351-99906754a03b	1000362	1000363	1000367	Methanosaeta concilii	x	Methanosaeta concilii	Methanosaeta	concilii		species		Int. J. Syst. Bacteriol. 40::80	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosaetaceae	Methanothrix		Patel & Sprott, 1990 (Patel, 1985)
1000151	7ddf754f-d193-4cc9-b351-99906754a03b	1000149	1000150		Methanococcus igneus	x	Methanococcus igneus	Methanococcus	igneus		species		Int. J. Syst. Bacteriol. 40::470	synonym			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanotorris		Burggraf et al., 1990
1000004	7ddf754f-d193-4cc9-b351-99906754a03b	3797			Pyrodictium	x	Pyrodictium	Pyrodictium			genus		Int. J. Syst. Bacteriol. 34::270	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Pyrodictium		Stetter et al., 1984
7510781	7ddf754f-d193-4cc9-b351-99906754a03b	8340365			Fervidicoccus	x	Fervidicoccus	Fervidicoccus			genus		Int. J. Syst. Evol. Microbiol. 60::2086	accepted			Archaea	Crenarchaeota	Thermoprotei	Fervidicoccales	Fervidicoccaceae	Fervidicoccus		Perevalova et al., 2010
1000008	7ddf754f-d193-4cc9-b351-99906754a03b	3797			Hyperthermus	x	Hyperthermus	Hyperthermus			genus		Int. J. Syst. Bacteriol. 41::170	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Hyperthermus		Zillig et al., 1991
1000158	7ddf754f-d193-4cc9-b351-99906754a03b	1000153	1000157		Methanococcus infernus	x	Methanococcus infernus	Methanococcus	infernus		species		Int. J. Syst. Bacteriol. 48::917	synonym			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus		Jeanthon et al., 1998
1000010	7ddf754f-d193-4cc9-b351-99906754a03b	3797			Pyrolobus	x	Pyrolobus	Pyrolobus			genus		Int. J. Syst. Bacteriol. 49::1325	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Pyrolobus		Blöchl et al., 1999
7376034	52a423d2-0486-4e77-bcee-6350d708d6ff	7791	1000360		Methanomicrococcus	x	Methanomicrococcus	Methanomicrococcus			genus		Int. J. Syst. Evol. Microbiol. 50::1998	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanimicrococcus		Sprenger et al., 2000
7428256	52a423d2-0486-4e77-bcee-6350d708d6ff	8079935			Nitrososphaera viennensis	x	Nitrososphaera viennensis	Nitrososphaera	viennensis		species		Int. J. Syst. Evol. Microbiol. 64::2746	accepted			Archaea				Nitrososphaeraceae	Nitrososphaera		Stieglmeier et al., 2014
8177597	7ddf754f-d193-4cc9-b351-99906754a03b	1000360			Methanimicrococcus blatticola	x	Methanimicrococcus blatticola	Methanimicrococcus	blatticola		species		Int. J. Syst. Evol. Microbiol. 50::1998	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanimicrococcus		Sprenger et al., 2000
7432756	7ddf754f-d193-4cc9-b351-99906754a03b	1000380			Methanofollis ethanolicus	x	Methanofollis ethanolicus	Methanofollis	ethanolicus		species		Int. J. Syst. Evol. Microbiol. 59::804	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis		Imachi et al., 2009
7484635	52a423d2-0486-4e77-bcee-6350d708d6ff	7509409			Halarchaeum solikamskense	x	Halarchaeum solikamskense	Halarchaeum	solikamskense		species		Int. J. Syst. Evol. Microbiol. 64::2	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum		Saralov et al., 2014
1000381	7ddf754f-d193-4cc9-b351-99906754a03b	1000380			Methanofollis aquaemaris	x	Methanofollis aquaemaris	Methanofollis	aquaemaris		species		Int. J. Syst. Evol. Microbiol. 51::1878	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis		Lai & Chen, 2001
7793352	52a423d2-0486-4e77-bcee-6350d708d6ff	7509409			Halarchaeum salinum	x	Halarchaeum salinum	Halarchaeum	salinum		species		Int. J. Syst. Evol. Microbiol. 63::1141	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum		Yamauchi et al., 2013
1000384	7ddf754f-d193-4cc9-b351-99906754a03b	1000380			Methanofollis formosanus	x	Methanofollis formosanus	Methanofollis	formosanus		species		Int. J. Syst. Evol. Microbiol. 55::841	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis		Wu et al., 2005
7705052	52a423d2-0486-4e77-bcee-6350d708d6ff	7509409			Halarchaeum rubridurum	x	Halarchaeum rubridurum	Halarchaeum	rubridurum		species		Int. J. Syst. Evol. Microbiol. 63::3146	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum		Yamauchi et al., 2013
8785062	52a423d2-0486-4e77-bcee-6350d708d6ff	7509409			Halarchaeum grantii	x	Halarchaeum grantii	Halarchaeum	grantii		species		Int. J. Syst. Evol. Microbiol. 65::3834	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum		Shimane et al., 2015
8311926	52a423d2-0486-4e77-bcee-6350d708d6ff	7509409			Halarchaeum nitratireducens	x	Halarchaeum nitratireducens	Halarchaeum	nitratireducens		species		Int. J. Syst. Evol. Microbiol. 63::4204	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum		Minegishi et al., 2013
8338840	7ddf754f-d193-4cc9-b351-99906754a03b	7509409			Halarchaeum acidiphilum	x	Halarchaeum acidiphilum	Halarchaeum	acidiphilum		species		Int. J. Syst. Evol. Microbiol. 60::2516	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum		Minegishi et al., 2010
5900486	2d59e5db-57ad-41ff-97d6-11f5fb264527	3797			Geogemma	x	Geogemma	Geogemma			genus		Kashefi, K., Holmes, D.E., and Lovley, D.R. 2006. "Geogemma indica sp. nov., a novel hyperthermophilic, chemolithoautotrophic, Fe(III)-reducing archaeon isolated from a deep-sea hydrothermal vent sulfide chimney on the Central Indian Ridge."	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Geogemma		Kashefi, Holmes & Lovley, 2006
1000382	7ddf754f-d193-4cc9-b351-99906754a03b	1000380		1000383	Methanofollis liminatans	x	Methanofollis liminatans	Methanofollis	liminatans		species		Int. J. Syst. Bacteriol. 49::253	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis		Zellner et al., 1999 (Zellner et al., 1990)
1000385	7ddf754f-d193-4cc9-b351-99906754a03b	1000380		4896447	Methanofollis tationis	x	Methanofollis tationis	Methanofollis	tationis		species		Int. J. Syst. Bacteriol. 49::253	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis		Zellner et al., 1999 (Zabel et al., 1986)
4895360	7ddf754f-d193-4cc9-b351-99906754a03b	7536903			Methanolinea	x	Methanolinea	Methanolinea			genus		Int. J. Syst. Evol. Microbiol. 58::299	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanolinea		Imachi et al., 2008
7965877	7ddf754f-d193-4cc9-b351-99906754a03b	7536903			Methanoregula	x	Methanoregula	Methanoregula			genus		Int. J. Syst. Evol. Microbiol. 61::51	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanoregula		Bräuer et al., 2011
9287843	0938172b-2086-439c-a1dd-c21cb0109ed5	565			Halococcaceae	x	Halococcaceae	Halococcaceae			family			accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halococcaceae			
3802	7ddf754f-d193-4cc9-b351-99906754a03b	565			Halobacteriaceae	x	Halobacteriaceae	Halobacteriaceae			family			accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae			
9244573	0938172b-2086-439c-a1dd-c21cb0109ed5	565			Haloarculaceae	x	Haloarculaceae	Haloarculaceae			family			accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae			
7996923	7ddf754f-d193-4cc9-b351-99906754a03b	7536903			Methanosphaerula	x	Methanosphaerula	Methanosphaerula			genus		Int. J. Syst. Evol. Microbiol. 59::933	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanosphaerula		Cadillo-Quiroz et al., 2009
8060805	52a423d2-0486-4e77-bcee-6350d708d6ff	1000279			Thermococcus cleftensis	x	Thermococcus cleftensis	Thermococcus	cleftensis		species		Int. J. Syst. Evol. Microbiol. 64::3658	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		Hensley et al., 2014
1000299	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus alcaliphilus	x	Thermococcus alcaliphilus	Thermococcus	alcaliphilus		species		Int. J. Syst. Bacteriol. 47::601	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		Keller et al., 1997
1000281	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus barophilus	x	Thermococcus barophilus	Thermococcus	barophilus		species		Int. J. Syst. Bacteriol. 49::357	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		Marteinsson et al., 1999
8348082	52a423d2-0486-4e77-bcee-6350d708d6ff	1000279			Thermococcus paralvinellae	x	Thermococcus paralvinellae	Thermococcus	paralvinellae		species		Int. J. Syst. Evol. Microbiol. 64::3658	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		Hensley et al., 2014
1000293	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus guaymasensis	x	Thermococcus guaymasensis	Thermococcus	guaymasensis		species		Int. J. Syst. Bacteriol. 48::1184	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		Canganella et al., 1998
1000283	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus stetteri	x	Thermococcus stetteri	Thermococcus	stetteri		species		Int. J. Syst. Bacteriol. 40::321	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		Miroshnichenko, 1990
1000121	7ddf754f-d193-4cc9-b351-99906754a03b	1000107			Methanobrevibacter gottschalkii	x	Methanobrevibacter gottschalkii	Methanobrevibacter	gottschalkii		species		Int. J. Syst. Evol. Microbiol. 52::820	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter		Miller & Lin, 2002
1000109	7ddf754f-d193-4cc9-b351-99906754a03b	1000107			Methanobrevibacter filiformis	x	Methanobrevibacter filiformis	Methanobrevibacter	filiformis		species		Int. J. Syst. Bacteriol. 48::1083	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter		Leadbetter et al., 1998
7888021	52a423d2-0486-4e77-bcee-6350d708d6ff	1000107			Methanobrevibacter boviskoreani	x	Methanobrevibacter boviskoreani	Methanobrevibacter	boviskoreani		species		Int. J. Syst. Evol. Microbiol. 63::4200	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter		Lee et al., 2013
1000111	7ddf754f-d193-4cc9-b351-99906754a03b	1000107		1000112	Methanobrevibacter ruminantium	x	Methanobrevibacter ruminantium	Methanobrevibacter	ruminantium		species		Int. J. Syst. Bacteriol. 31::216	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter		Balch & Wolfe, 1981 (Smith & Hungate, 1958)
1000190	7ddf754f-d193-4cc9-b351-99906754a03b	1000189		1000191	Halomicrobium mukohataei	x	Halomicrobium mukohataei	Halomicrobium	mukohataei		species		Int. J. Syst. Evol. Microbiol. 52::1834	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halomicrobium		Oren et al., 2002 (Ihara et al., 1997)
8416529	7ddf754f-d193-4cc9-b351-99906754a03b	5900860			Halogranum salarium	x	Halogranum salarium	Halogranum	salarium		species		Int. J. Syst. Evol. Microbiol. 62::1017	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halogranum		Kim et al., 2012
5900668	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus aegaeus	x	Thermococcus aegaeus	Thermococcus	aegaeus		species		Int. J. Syst. Evol. Microbiol. 50::2106	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		Arab et al., 2000
1000297	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus acidaminovorans	x	Thermococcus acidaminovorans	Thermococcus	acidaminovorans		species		Int. J. Syst. Evol. Microbiol. 51::793	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		Dirmeier et al., 2001
5900648	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus celericrescens	x	Thermococcus celericrescens	Thermococcus	celericrescens		species		Int. J. Syst. Evol. Microbiol. 57::442	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		Kuwabara et al., 2007
1000110	7ddf754f-d193-4cc9-b351-99906754a03b	1000107			Methanobrevibacter wolinii	x	Methanobrevibacter wolinii	Methanobrevibacter	wolinii		species		Int. J. Syst. Evol. Microbiol. 52::821	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter		Miller & Lin, 2002
1000113	7ddf754f-d193-4cc9-b351-99906754a03b	1000107			Methanobrevibacter acididurans	x	Methanobrevibacter acididurans	Methanobrevibacter	acididurans		species		Int. J. Syst. Evol. Microbiol. 52::1086	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter		Savant et al., 2002
7638763	7ddf754f-d193-4cc9-b351-99906754a03b	1000107			Methanobrevibacter olleyae	x	Methanobrevibacter olleyae	Methanobrevibacter	olleyae		species		Int. J. Syst. Evol. Microbiol. 57::455	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter		Rea et al., 2007
7772037	52a423d2-0486-4e77-bcee-6350d708d6ff	7781203			Halolamina rubra	x	Halolamina rubra	Halolamina	rubra		species		Int. J. Syst. Evol. Microbiol. 64::2184	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halolamina		Cha et al., 2014
7717002	7ddf754f-d193-4cc9-b351-99906754a03b	7781203			Halolamina pelagica	x	Halolamina pelagica	Halolamina	pelagica		species		Int. J. Syst. Evol. Microbiol. 61::1620	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halolamina		Cui et al., 2011
7631965	52a423d2-0486-4e77-bcee-6350d708d6ff	8168320			Haloarchaeobius salinus	x	Haloarchaeobius salinus	Haloarchaeobius	salinus		species		Int. J. Syst. Evol. Microbiol. 65::913	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloarchaeobius		Yuan et al., 2015
5900862	7ddf754f-d193-4cc9-b351-99906754a03b	5900860			Halogranum amylolyticum	x	Halogranum amylolyticum	Halogranum	amylolyticum		species		Int. J. Syst. Evol. Microbiol. 61::915	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halogranum		Cui et al., 2011
1000289	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus atlanticus	x	Thermococcus atlanticus	Thermococcus	atlanticus		species		Int. J. Syst. Evol. Microbiol. 54::1425	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		Cambon-Bonavita et al., 2004
1000119	7ddf754f-d193-4cc9-b351-99906754a03b	1000107			Methanobrevibacter cuticularis	x	Methanobrevibacter cuticularis	Methanobrevibacter	cuticularis		species		Int. J. Syst. Bacteriol. 47::601	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter		Leadbetter & Breznak, 1997
1000120	7ddf754f-d193-4cc9-b351-99906754a03b	1000107			Methanobrevibacter thaueri	x	Methanobrevibacter thaueri	Methanobrevibacter	thaueri		species		Int. J. Syst. Evol. Microbiol. 52::820	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter		Miller & Lin, 2002
1000413	7ddf754f-d193-4cc9-b351-99906754a03b	1000372			Methanogenium organophilum	x	Methanogenium organophilum	Methanogenium	organophilum		species		Int. J. Syst. Bacteriol. 39::93	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanogenium		Widdel et al., 1989
7871419	2d59e5db-57ad-41ff-97d6-11f5fb264527	1000279			Thermococcus marinus	x	Thermococcus marinus	Thermococcus	marinus		species		Jolivet, E., Corre, E., L'Haridon, S., Forterre, P., and Prieur, D. "Thermococcus marinus sp. nov. and Thermococcus radiotolerans sp. nov., two hyperthermophilic archaea from deep-sea hydrothermal vents that resist ionizing radiation." Extremophiles. Published online 27 February 2004	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		Jolivet, Corre, L'Haridon, Forterre & Prieur, 2004
1000290	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus profundus	x	Thermococcus profundus	Thermococcus	profundus		species		Int. J. Syst. Bacteriol. 45::418	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		Kobayashi & Horikoshi, 1995
1000295	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus celer	x	Thermococcus celer	Thermococcus	celer		species		Int. J. Syst. Bacteriol. 33::673	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		Zillig, 1983
1000302	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus chitonophagus	x	Thermococcus chitonophagus	Thermococcus	chitonophagus		species		Int. J. Syst. Bacteriol. 46::836	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		Huber & Stetter, 1996
